Order_ID,Revenue,Profit,Cost,Quantity,Units_Price,Profit_Margin,Category,Sub_Category,Payment_Mode,Order_Date,Customer_Name,State,City,Year_Month,,,
B-25369,3760.00,1849.00,1911.00,19,197.89,0.49,Furniture,Chairs,EMI,11/16/21,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,,,
B-25369,3760.00,1849.00,1911.00,19,197.89,0.49,Furniture,Chairs,EMI,9/8/24,Julie Smith MD,New York,Rochester,2024-09,,,
B-26222,8706.00,3099.00,5607.00,14,621.86,0.36,Office Supplies,Pens,Credit Card,6/29/22,Carol Mitchell,Illinois,Chicago,2022-06,,,
B-26222,4708.00,696.00,4012.00,14,336.29,0.15,Electronics,Electronic Games,Credit Card,6/29/22,Carol Mitchell,Illinois,Chicago,2022-06,,,
B-26222,8089.00,3132.00,4957.00,17,475.82,0.39,Furniture,Chairs,COD,6/29/22,Carol Mitchell,Illinois,Chicago,2022-06,,,
B-25316,5462.00,673.00,4789.00,12,455.17,0.12,Electronics,Printers,Debit Card,11/3/22,John Thompson,Texas,Austin,2022-11,,,
B-25507,6392.00,444.00,5948.00,18,355.11,0.07,Electronics,Electronic Games,Credit Card,11/28/23,Debra Rodriguez,Florida,Tampa,2023-11,,,
B-25846,8706.00,1724.00,6982.00,3,2902.00,0.20,Electronics,Electronic Games,Debit Card,4/25/20,Erin Vasquez,Florida,Orlando,2020-04,,,
B-25763,2349.00,319.00,2030.00,4,587.25,0.14,Office Supplies,Pens,UPI,1/18/22,Clayton Lara,Florida,Miami,2022-01,,,
B-25763,8220.00,3882.00,4338.00,14,587.14,0.47,Furniture,Chairs,UPI,1/18/22,Clayton Lara,Florida,Miami,2022-01,,,
B-25763,2379.00,279.00,2100.00,7,339.86,0.12,Furniture,Chairs,Debit Card,1/18/22,Clayton Lara,Florida,Miami,2022-01,,,
B-25763,7377.00,2049.00,5328.00,4,1844.25,0.28,Office Supplies,Markers,UPI,1/18/22,Clayton Lara,Florida,Miami,2022-01,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,3/23/22,Tony Ray,Ohio,Cleveland,2022-03,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,6/24/20,Steven Frey,Florida,Miami,2020-06,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,12/23/22,Stephanie Leonard,New York,Buffalo,2022-12,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,11/24/24,Crystal Chambers,New York,New York City,2024-11,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,11/6/20,Robert White,Florida,Orlando,2020-11,,,
B-25465,717.00,158.00,559.00,16,44.81,0.22,Furniture,Tables,Credit Card,10/24/23,Sylvia Barron,New York,Rochester,2023-10,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,3/23/22,Tony Ray,Ohio,Cleveland,2022-03,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,6/24/20,Steven Frey,Florida,Miami,2020-06,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,12/23/22,Stephanie Leonard,New York,Buffalo,2022-12,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,11/24/24,Crystal Chambers,New York,New York City,2024-11,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,11/6/20,Robert White,Florida,Orlando,2020-11,,,
B-25465,508.00,177.00,331.00,17,29.88,0.35,Furniture,Sofas,UPI,10/24/23,Sylvia Barron,New York,Rochester,2023-10,,,
B-26352,9382.00,1085.00,8297.00,3,3127.33,0.12,Electronics,Printers,Debit Card,7/18/23,Marcus Brown,Illinois,Chicago,2023-07,,,
B-26352,9382.00,1085.00,8297.00,3,3127.33,0.12,Electronics,Printers,Debit Card,5/16/22,Annette Pierce,New York,Rochester,2022-05,,,
B-26352,4936.00,576.00,4360.00,19,259.79,0.12,Furniture,Tables,COD,7/18/23,Marcus Brown,Illinois,Chicago,2023-07,,,
B-26352,4936.00,576.00,4360.00,19,259.79,0.12,Furniture,Tables,COD,5/16/22,Annette Pierce,New York,Rochester,2022-05,,,
B-26528,2663.00,64.00,2599.00,19,140.16,0.02,Furniture,Sofas,COD,6/16/24,Donald Hernandez,California,San Francisco,2024-06,,,
B-26528,2663.00,64.00,2599.00,19,140.16,0.02,Furniture,Sofas,COD,10/23/21,Megan Davis,Ohio,Cleveland,2021-10,,,
B-26670,5151.00,1680.00,3471.00,5,1030.20,0.33,Electronics,Printers,EMI,10/22/22,Robert Brooks,Texas,Houston,2022-10,,,
B-25331,2514.00,95.00,2419.00,8,314.25,0.04,Office Supplies,Pens,UPI,7/17/23,Miguel Alvarez,New York,Rochester,2023-07,,,
B-25832,6129.00,2976.00,3153.00,2,3064.50,0.49,Electronics,Laptops,EMI,2/24/25,Jennifer Arnold,New York,New York City,2025-02,,,
B-25832,4395.00,1663.00,2732.00,3,1465.00,0.38,Furniture,Bookcases,COD,2/24/25,Jennifer Arnold,New York,New York City,2025-02,,,
B-25897,5393.00,2642.00,2751.00,8,674.13,0.49,Furniture,Chairs,UPI,3/7/21,Jessica Blankenship,Ohio,Cincinnati,2021-03,,,
B-25713,2280.00,509.00,1771.00,8,285.00,0.22,Electronics,Phones,Credit Card,1/3/21,Peggy Campos,New York,Buffalo,2021-01,,,
B-25065,6596.00,1439.00,5157.00,9,732.89,0.22,Office Supplies,Paper,Debit Card,5/3/23,Craig Ortega,Ohio,Cincinnati,2023-05,,,
B-25949,4510.00,1896.00,2614.00,5,902.00,0.42,Office Supplies,Paper,EMI,10/25/23,Johnny Simon,California,Los Angeles,2023-10,,,
B-26033,6077.00,2378.00,3699.00,18,337.61,0.39,Electronics,Phones,COD,8/21/22,Keith Brooks,New York,New York City,2022-08,,,
B-26017,5379.00,2510.00,2869.00,17,316.41,0.47,Electronics,Printers,COD,4/16/22,Jason Martinez,Ohio,Columbus,2022-04,,,
B-26926,4629.00,1660.00,2969.00,16,289.31,0.36,Office Supplies,Markers,EMI,4/2/23,Steven Herrera,California,San Diego,2023-04,,,
B-26258,2710.00,555.00,2155.00,20,135.50,0.20,Electronics,Laptops,Debit Card,10/21/24,Beverly Lamb,Illinois,Chicago,2024-10,,,
B-26258,3224.00,1018.00,2206.00,14,230.29,0.32,Office Supplies,Binders,UPI,10/21/24,Beverly Lamb,Illinois,Chicago,2024-10,,,
B-26240,8042.00,936.00,7106.00,15,536.13,0.12,Office Supplies,Markers,EMI,7/9/21,Michael Williams,Illinois,Springfield,2021-07,,,
B-26240,8042.00,936.00,7106.00,15,536.13,0.12,Office Supplies,Markers,EMI,4/8/22,Zachary Carpenter,California,Los Angeles,2022-04,,,
B-26922,3957.00,151.00,3806.00,10,395.70,0.04,Office Supplies,Binders,EMI,4/30/22,Timothy Baker,Texas,Austin,2022-04,,,
B-26894,8769.00,3178.00,5591.00,16,548.06,0.36,Office Supplies,Markers,Debit Card,1/20/23,Adam James,Illinois,Chicago,2023-01,,,
B-25330,2957.00,917.00,2040.00,16,184.81,0.31,Office Supplies,Pens,Debit Card,11/17/24,Katrina Wood,Illinois,Chicago,2024-11,,,
B-26288,5344.00,2607.00,2737.00,6,890.67,0.49,Office Supplies,Paper,Debit Card,4/23/22,James Murray,Texas,Dallas,2022-04,,,
B-26288,5344.00,2607.00,2737.00,6,890.67,0.49,Office Supplies,Paper,Debit Card,2/18/25,Mr. Nathaniel Reeves,New York,Rochester,2025-02,,,
B-25228,6061.00,2121.00,3940.00,19,319.00,0.35,Electronics,Laptops,EMI,5/27/21,Jodi Wood,Ohio,Cleveland,2021-05,,,
B-25228,6061.00,2121.00,3940.00,19,319.00,0.35,Electronics,Laptops,EMI,1/17/22,Dr. Thomas Peterson,California,San Diego,2022-01,,,
B-26457,5376.00,1928.00,3448.00,7,768.00,0.36,Furniture,Tables,Credit Card,1/15/25,Mario Hall,New York,New York City,2025-01,,,
B-25790,2792.00,1008.00,1784.00,8,349.00,0.36,Electronics,Printers,COD,2/14/21,Justin Rosales,Florida,Miami,2021-02,,,
B-25868,2944.00,249.00,2695.00,5,588.80,0.08,Office Supplies,Binders,Credit Card,8/31/24,Autumn Lee,Ohio,Columbus,2024-08,,,
B-25868,2944.00,249.00,2695.00,5,588.80,0.08,Office Supplies,Binders,Credit Card,12/26/22,Victoria Duran,Texas,Dallas,2022-12,,,
B-25381,4220.00,945.00,3275.00,13,324.62,0.22,Office Supplies,Markers,EMI,3/21/24,Barry Garcia,Illinois,Springfield,2024-03,,,
B-25381,4220.00,945.00,3275.00,13,324.62,0.22,Office Supplies,Markers,EMI,12/15/20,Dawn Webb,Illinois,Peoria,2020-12,,,
B-25153,8526.00,1704.00,6822.00,4,2131.50,0.20,Office Supplies,Binders,Debit Card,3/21/23,Patricia Sanford,Texas,Austin,2023-03,,,
B-26576,8218.00,1430.00,6788.00,19,432.53,0.17,Furniture,Bookcases,Credit Card,6/8/23,William Walters,California,San Francisco,2023-06,,,
B-26526,599.00,265.00,334.00,4,149.75,0.44,Electronics,Phones,Credit Card,7/17/22,Emma Scott,New York,Buffalo,2022-07,,,
B-26526,599.00,265.00,334.00,4,149.75,0.44,Electronics,Phones,Credit Card,12/5/24,Sabrina Buckley,New York,Rochester,2024-12,,,
B-26526,2727.00,543.00,2184.00,10,272.70,0.20,Furniture,Bookcases,Credit Card,7/17/22,Emma Scott,New York,Buffalo,2022-07,,,
B-26526,2727.00,543.00,2184.00,10,272.70,0.20,Furniture,Bookcases,Credit Card,12/5/24,Sabrina Buckley,New York,Rochester,2024-12,,,
B-25819,2589.00,605.00,1984.00,11,235.36,0.23,Office Supplies,Pens,EMI,11/2/23,Robert Rojas,California,San Francisco,2023-11,,,
B-25819,2589.00,605.00,1984.00,11,235.36,0.23,Office Supplies,Pens,EMI,10/5/24,Eric Johnson,Ohio,Cleveland,2024-10,,,
B-25698,3776.00,1100.00,2676.00,9,419.56,0.29,Electronics,Electronic Games,EMI,11/13/22,Heather Parker,Texas,Austin,2022-11,,,
B-25698,3776.00,1100.00,2676.00,9,419.56,0.29,Electronics,Electronic Games,EMI,12/28/22,Thomas Matthews,Illinois,Peoria,2022-12,,,
B-26820,5402.00,1666.00,3736.00,12,450.17,0.31,Furniture,Bookcases,EMI,2/26/25,Kimberly Beard,Ohio,Cleveland,2025-02,,,
B-25396,5165.00,885.00,4280.00,16,322.81,0.17,Office Supplies,Pens,EMI,11/12/22,Lydia Donovan,Illinois,Peoria,2022-11,,,
B-25396,4863.00,2394.00,2469.00,4,1215.75,0.49,Furniture,Bookcases,EMI,11/12/22,Lydia Donovan,Illinois,Peoria,2022-11,,,
B-25529,1626.00,258.00,1368.00,15,108.40,0.16,Office Supplies,Pens,EMI,6/7/21,Edward Johnson,Florida,Orlando,2021-06,,,
B-26501,8851.00,3962.00,4889.00,7,1264.43,0.45,Furniture,Tables,EMI,9/26/20,Ricky Smith,Florida,Miami,2020-09,,,
B-26910,9680.00,3295.00,6385.00,9,1075.56,0.34,Furniture,Tables,COD,4/29/24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,
B-26910,8468.00,3666.00,4802.00,8,1058.50,0.43,Office Supplies,Pens,UPI,4/29/24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,
B-26910,4441.00,314.00,4127.00,14,317.21,0.07,Furniture,Chairs,Debit Card,4/29/24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,
B-25978,6622.00,2673.00,3949.00,8,827.75,0.40,Furniture,Sofas,COD,4/10/24,Malik Walker,New York,New York City,2024-04,,,
B-26537,3260.00,207.00,3053.00,17,191.76,0.06,Furniture,Tables,UPI,12/21/23,Tanya Walker,California,San Diego,2023-12,,,
B-25881,8709.00,2322.00,6387.00,8,1088.63,0.27,Furniture,Tables,Debit Card,5/2/24,Sherri Ferguson DVM,Texas,Austin,2024-05,,,
B-25881,8709.00,2322.00,6387.00,8,1088.63,0.27,Furniture,Tables,Debit Card,11/21/24,Kristin Hart,California,San Francisco,2024-11,,,
B-25237,5250.00,187.00,5063.00,1,5250.00,0.04,Office Supplies,Binders,COD,3/17/22,Jim Johnson,Ohio,Cincinnati,2022-03,,,
B-25237,5250.00,187.00,5063.00,1,5250.00,0.04,Office Supplies,Binders,COD,5/14/23,David Hamilton,Texas,Houston,2023-05,,,
B-26122,4116.00,921.00,3195.00,20,205.80,0.22,Office Supplies,Paper,UPI,10/7/24,Michael Jimenez,California,Los Angeles,2024-10,,,
B-26122,4116.00,921.00,3195.00,20,205.80,0.22,Office Supplies,Paper,UPI,9/8/20,Angela Norman,Illinois,Springfield,2020-09,,,
B-25709,1109.00,418.00,691.00,15,73.93,0.38,Office Supplies,Paper,UPI,8/19/21,Denise Mcdaniel,California,Los Angeles,2021-08,,,
B-26656,3573.00,562.00,3011.00,7,510.43,0.16,Office Supplies,Pens,EMI,10/12/22,Michael Rodriguez,New York,Rochester,2022-10,,,
B-26656,3573.00,562.00,3011.00,7,510.43,0.16,Office Supplies,Pens,EMI,5/23/20,Matthew Huff,California,San Diego,2020-05,,,
B-26656,3573.00,562.00,3011.00,7,510.43,0.16,Office Supplies,Pens,EMI,4/18/20,Linda Little,Florida,Tampa,2020-04,,,
B-26656,8055.00,661.00,7394.00,10,805.50,0.08,Electronics,Phones,EMI,10/12/22,Michael Rodriguez,New York,Rochester,2022-10,,,
B-26656,8055.00,661.00,7394.00,10,805.50,0.08,Electronics,Phones,EMI,5/23/20,Matthew Huff,California,San Diego,2020-05,,,
B-26656,8055.00,661.00,7394.00,10,805.50,0.08,Electronics,Phones,EMI,4/18/20,Linda Little,Florida,Tampa,2020-04,,,
B-25801,6829.00,2609.00,4220.00,2,3414.50,0.38,Electronics,Laptops,EMI,6/4/22,Kerri Andrews,California,San Francisco,2022-06,,,
B-25801,6390.00,3089.00,3301.00,12,532.50,0.48,Office Supplies,Paper,COD,6/4/22,Kerri Andrews,California,San Francisco,2022-06,,,
B-25006,5831.00,1574.00,4257.00,17,343.00,0.27,Office Supplies,Pens,Debit Card,11/16/22,Jeffrey Johnson III,California,San Francisco,2022-11,,,
B-25006,5831.00,1574.00,4257.00,17,343.00,0.27,Office Supplies,Pens,Debit Card,7/18/24,Daniel Dixon,California,San Diego,2024-07,,,
B-25006,5831.00,1574.00,4257.00,17,343.00,0.27,Office Supplies,Pens,Debit Card,7/16/23,Tiffany Robinson,Florida,Miami,2023-07,,,
B-26106,7952.00,3865.00,4087.00,8,994.00,0.49,Furniture,Sofas,Debit Card,8/10/20,Mr. Gregg Sawyer,Illinois,Peoria,2020-08,,,
B-25789,3659.00,379.00,3280.00,5,731.80,0.10,Furniture,Bookcases,UPI,6/22/24,John Silva,California,Los Angeles,2024-06,,,
B-26292,4183.00,1159.00,3024.00,4,1045.75,0.28,Office Supplies,Pens,Debit Card,7/13/20,Nathan Moss,Illinois,Springfield,2020-07,,,
B-25895,7478.00,1381.00,6097.00,11,679.82,0.18,Electronics,Phones,EMI,4/16/24,Donald Medina,Texas,Houston,2024-04,,,
B-25813,702.00,238.00,464.00,9,78.00,0.34,Electronics,Phones,COD,3/13/21,Charles Henderson,Florida,Tampa,2021-03,,,
B-26863,4037.00,1494.00,2543.00,15,269.13,0.37,Furniture,Chairs,EMI,4/1/23,Brenda Davis,California,San Francisco,2023-04,,,
B-25759,5014.00,2332.00,2682.00,2,2507.00,0.47,Furniture,Chairs,COD,11/10/20,Leah Calderon,Illinois,Chicago,2020-11,,,
B-26357,9879.00,4930.00,4949.00,15,658.60,0.50,Electronics,Laptops,Debit Card,6/8/23,Brandi Vasquez,New York,Rochester,2023-06,,,
B-26819,8762.00,3502.00,5260.00,1,8762.00,0.40,Electronics,Phones,Debit Card,8/17/21,Debra Richards,Florida,Tampa,2021-08,,,
B-25502,8490.00,800.00,7690.00,1,8490.00,0.09,Office Supplies,Pens,EMI,5/24/20,Tammy Day,New York,New York City,2020-05,,,
B-25258,6951.00,164.00,6787.00,10,695.10,0.02,Furniture,Sofas,UPI,8/12/21,Sheila Clay,New York,Buffalo,2021-08,,,
B-26878,1078.00,309.00,769.00,3,359.33,0.29,Electronics,Phones,Credit Card,9/3/22,Nicholas Flores,Ohio,Cleveland,2022-09,,,
B-26878,1078.00,309.00,769.00,3,359.33,0.29,Electronics,Phones,Credit Card,10/1/20,Jasmin Jones,Illinois,Chicago,2020-10,,,
B-25170,8560.00,2166.00,6394.00,19,450.53,0.25,Office Supplies,Binders,EMI,5/27/22,Matthew Gardner,Florida,Tampa,2022-05,,,
B-25170,1031.00,318.00,713.00,20,51.55,0.31,Electronics,Electronic Games,UPI,5/27/22,Matthew Gardner,Florida,Tampa,2022-05,,,
B-26842,6402.00,2770.00,3632.00,19,336.95,0.43,Office Supplies,Markers,Debit Card,3/10/24,Joseph Perkins,Florida,Orlando,2024-03,,,
B-26842,6402.00,2770.00,3632.00,19,336.95,0.43,Office Supplies,Markers,Debit Card,10/5/23,Ashley Adams MD,Florida,Orlando,2023-10,,,
B-26842,5916.00,1594.00,4322.00,19,311.37,0.27,Electronics,Printers,Debit Card,3/10/24,Joseph Perkins,Florida,Orlando,2024-03,,,
B-26842,5916.00,1594.00,4322.00,19,311.37,0.27,Electronics,Printers,Debit Card,10/5/23,Ashley Adams MD,Florida,Orlando,2023-10,,,
B-26599,4015.00,1751.00,2264.00,15,267.67,0.44,Furniture,Chairs,Debit Card,8/28/22,Cheryl Stevens,California,San Francisco,2022-08,,,
B-26599,4015.00,1751.00,2264.00,15,267.67,0.44,Furniture,Chairs,Debit Card,9/8/20,Jorge George,New York,New York City,2020-09,,,
B-25705,9335.00,557.00,8778.00,11,848.64,0.06,Electronics,Electronic Games,COD,4/27/21,Ann Mooney,California,Los Angeles,2021-04,,,
B-26366,4706.00,594.00,4112.00,11,427.82,0.13,Office Supplies,Binders,COD,8/21/21,James Mendoza,Ohio,Cleveland,2021-08,,,
B-26366,4706.00,594.00,4112.00,11,427.82,0.13,Office Supplies,Binders,COD,5/16/21,Kaitlin Garrison,Ohio,Columbus,2021-05,,,
B-26366,6584.00,371.00,6213.00,6,1097.33,0.06,Office Supplies,Markers,UPI,8/21/21,James Mendoza,Ohio,Cleveland,2021-08,,,
B-26366,6584.00,371.00,6213.00,6,1097.33,0.06,Office Supplies,Markers,UPI,5/16/21,Kaitlin Garrison,Ohio,Columbus,2021-05,,,
B-26116,6389.00,734.00,5655.00,1,6389.00,0.11,Furniture,Sofas,EMI,1/15/22,Jeremy Jackson,Texas,Dallas,2022-01,,,
B-26443,9869.00,4299.00,5570.00,12,822.42,0.44,Electronics,Printers,Debit Card,3/21/23,Dale Craig,California,San Diego,2023-03,,,
B-26443,9869.00,4299.00,5570.00,12,822.42,0.44,Electronics,Printers,Debit Card,12/28/23,Joseph Hooper,New York,Buffalo,2023-12,,,
B-25955,655.00,297.00,358.00,4,163.75,0.45,Office Supplies,Markers,Debit Card,2/15/22,Alexander Adams,New York,Buffalo,2022-02,,,
B-25955,655.00,297.00,358.00,4,163.75,0.45,Office Supplies,Markers,Debit Card,11/30/23,Ashlee Mills,Florida,Orlando,2023-11,,,
B-26383,798.00,308.00,490.00,10,79.80,0.39,Electronics,Phones,Debit Card,1/12/23,Brittany Jenkins,New York,Buffalo,2023-01,,,
B-26383,798.00,308.00,490.00,10,79.80,0.39,Electronics,Phones,Debit Card,5/19/23,Eddie Gonzales,Ohio,Cleveland,2023-05,,,
B-26383,7967.00,2504.00,5463.00,13,612.85,0.31,Electronics,Printers,EMI,1/12/23,Brittany Jenkins,New York,Buffalo,2023-01,,,
B-26383,7967.00,2504.00,5463.00,13,612.85,0.31,Electronics,Printers,EMI,5/19/23,Eddie Gonzales,Ohio,Cleveland,2023-05,,,
B-26999,3756.00,1318.00,2438.00,5,751.20,0.35,Furniture,Tables,UPI,2/19/24,Edward Valencia,Florida,Miami,2024-02,,,
B-26712,5196.00,2477.00,2719.00,1,5196.00,0.48,Office Supplies,Markers,UPI,12/1/21,Emma Bruce,Texas,Austin,2021-12,,,
B-26712,6586.00,1794.00,4792.00,19,346.63,0.27,Furniture,Bookcases,Debit Card,12/1/21,Emma Bruce,Texas,Austin,2021-12,,,
B-26066,6673.00,950.00,5723.00,19,351.21,0.14,Office Supplies,Markers,EMI,12/19/24,Carl Wade DDS,New York,Buffalo,2024-12,,,
B-25996,714.00,232.00,482.00,14,51.00,0.32,Furniture,Tables,UPI,1/18/23,Brandon Alvarado,Ohio,Columbus,2023-01,,,
B-25996,714.00,232.00,482.00,14,51.00,0.32,Furniture,Tables,UPI,12/23/20,Jennifer Clark,Texas,Austin,2020-12,,,
B-26924,1083.00,501.00,582.00,6,180.50,0.46,Office Supplies,Pens,COD,2/28/21,David Johnson,Texas,Austin,2021-02,,,
B-25541,2401.00,1163.00,1238.00,10,240.10,0.48,Furniture,Bookcases,UPI,5/4/23,April Marquez,Ohio,Cleveland,2023-05,,,
B-25541,2401.00,1163.00,1238.00,10,240.10,0.48,Furniture,Bookcases,UPI,4/22/20,Joseph Guerrero,California,Los Angeles,2020-04,,,
B-25541,2401.00,1163.00,1238.00,10,240.10,0.48,Furniture,Bookcases,UPI,8/13/21,Michael Hanson,New York,Rochester,2021-08,,,
B-25541,1045.00,267.00,778.00,11,95.00,0.26,Electronics,Phones,Debit Card,5/4/23,April Marquez,Ohio,Cleveland,2023-05,,,
B-25541,1045.00,267.00,778.00,11,95.00,0.26,Electronics,Phones,Debit Card,4/22/20,Joseph Guerrero,California,Los Angeles,2020-04,,,
B-25541,1045.00,267.00,778.00,11,95.00,0.26,Electronics,Phones,Debit Card,8/13/21,Michael Hanson,New York,Rochester,2021-08,,,
B-25196,7806.00,1127.00,6679.00,1,7806.00,0.14,Office Supplies,Markers,Credit Card,7/20/23,William Hill,Texas,Dallas,2023-07,,,
B-25855,5263.00,1743.00,3520.00,19,277.00,0.33,Furniture,Sofas,Credit Card,8/28/22,Kelsey Huber,Florida,Miami,2022-08,,,
B-25071,6147.00,2526.00,3621.00,6,1024.50,0.41,Office Supplies,Pens,Debit Card,3/14/23,Hailey Chandler,Texas,Dallas,2023-03,,,
B-26159,7484.00,2871.00,4613.00,15,498.93,0.38,Electronics,Phones,UPI,11/7/23,Cheyenne Rose,Florida,Orlando,2023-11,,,
B-26159,7484.00,2871.00,4613.00,15,498.93,0.38,Electronics,Phones,UPI,4/16/24,Richard Petersen,Illinois,Chicago,2024-04,,,
B-26159,7700.00,2712.00,4988.00,1,7700.00,0.35,Furniture,Sofas,Credit Card,11/7/23,Cheyenne Rose,Florida,Orlando,2023-11,,,
B-26159,7700.00,2712.00,4988.00,1,7700.00,0.35,Furniture,Sofas,Credit Card,4/16/24,Richard Petersen,Illinois,Chicago,2024-04,,,
B-26228,8537.00,3586.00,4951.00,13,656.69,0.42,Office Supplies,Markers,UPI,9/16/22,Kathryn Gray,New York,Rochester,2022-09,,,
B-25888,8858.00,3394.00,5464.00,6,1476.33,0.38,Furniture,Chairs,COD,10/31/24,Victor Collins,California,San Diego,2024-10,,,
B-25574,5313.00,2037.00,3276.00,7,759.00,0.38,Electronics,Printers,Debit Card,11/25/24,Jason Hernandez,California,San Francisco,2024-11,,,
B-25574,5313.00,2037.00,3276.00,7,759.00,0.38,Electronics,Printers,Debit Card,10/29/21,Jacob Torres,Texas,Houston,2021-10,,,
B-26938,3281.00,471.00,2810.00,7,468.71,0.14,Furniture,Sofas,EMI,12/27/23,Erin Hernandez,California,Los Angeles,2023-12,,,
B-26938,3281.00,471.00,2810.00,7,468.71,0.14,Furniture,Sofas,EMI,6/25/23,Jacob Guzman,Illinois,Peoria,2023-06,,,
B-26379,8681.00,2458.00,6223.00,9,964.56,0.28,Office Supplies,Pens,Credit Card,9/1/20,Mike Armstrong,New York,New York City,2020-09,,,
B-26623,6195.00,1556.00,4639.00,18,344.17,0.25,Furniture,Sofas,EMI,2/1/25,Cindy Rowland,Illinois,Springfield,2025-02,,,
B-25566,3877.00,481.00,3396.00,16,242.31,0.12,Furniture,Chairs,Debit Card,7/22/23,Kenneth Matthews,New York,Rochester,2023-07,,,
B-25566,3877.00,481.00,3396.00,16,242.31,0.12,Furniture,Chairs,Debit Card,2/4/22,Susan Valdez,New York,New York City,2022-02,,,
B-26740,9369.00,3297.00,6072.00,6,1561.50,0.35,Electronics,Printers,Debit Card,9/27/23,Stephanie Manning,Florida,Orlando,2023-09,,,
B-26740,9369.00,3297.00,6072.00,6,1561.50,0.35,Electronics,Printers,Debit Card,1/30/25,Logan Galloway,New York,New York City,2025-01,,,
B-26740,8680.00,4068.00,4612.00,20,434.00,0.47,Electronics,Printers,Credit Card,9/27/23,Stephanie Manning,Florida,Orlando,2023-09,,,
B-26740,8680.00,4068.00,4612.00,20,434.00,0.47,Electronics,Printers,Credit Card,1/30/25,Logan Galloway,New York,New York City,2025-01,,,
B-26740,3067.00,1475.00,1592.00,8,383.38,0.48,Electronics,Laptops,UPI,9/27/23,Stephanie Manning,Florida,Orlando,2023-09,,,
B-26740,3067.00,1475.00,1592.00,8,383.38,0.48,Electronics,Laptops,UPI,1/30/25,Logan Galloway,New York,New York City,2025-01,,,
B-25024,9002.00,4197.00,4805.00,2,4501.00,0.47,Office Supplies,Markers,EMI,1/15/25,Christopher Stone,Ohio,Cincinnati,2025-01,,,
B-25024,9002.00,4197.00,4805.00,2,4501.00,0.47,Office Supplies,Markers,EMI,3/28/21,Megan Pitts,Ohio,Columbus,2021-03,,,
B-26367,7105.00,2782.00,4323.00,19,373.95,0.39,Office Supplies,Pens,COD,12/25/21,Richard Gardner,Ohio,Columbus,2021-12,,,
B-26353,5317.00,1345.00,3972.00,18,295.39,0.25,Furniture,Chairs,Debit Card,2/3/23,Samuel Moore,Ohio,Columbus,2023-02,,,
B-26353,5317.00,1345.00,3972.00,18,295.39,0.25,Furniture,Chairs,Debit Card,4/28/23,Robert Stokes,Florida,Orlando,2023-04,,,
B-26353,5317.00,1345.00,3972.00,18,295.39,0.25,Furniture,Chairs,Debit Card,11/22/24,Danielle Ramirez,California,San Francisco,2024-11,,,
B-26353,6304.00,766.00,5538.00,14,450.29,0.12,Furniture,Tables,EMI,2/3/23,Samuel Moore,Ohio,Columbus,2023-02,,,
B-26353,6304.00,766.00,5538.00,14,450.29,0.12,Furniture,Tables,EMI,4/28/23,Robert Stokes,Florida,Orlando,2023-04,,,
B-26353,6304.00,766.00,5538.00,14,450.29,0.12,Furniture,Tables,EMI,11/22/24,Danielle Ramirez,California,San Francisco,2024-11,,,
B-25742,9565.00,1691.00,7874.00,3,3188.33,0.18,Office Supplies,Paper,Debit Card,7/2/24,Taylor White,Illinois,Springfield,2024-07,,,
B-25742,8245.00,324.00,7921.00,11,749.55,0.04,Office Supplies,Paper,EMI,7/2/24,Taylor White,Illinois,Springfield,2024-07,,,
B-26965,1592.00,480.00,1112.00,13,122.46,0.30,Electronics,Laptops,Debit Card,1/18/22,Jordan Krause,Ohio,Cleveland,2022-01,,,
B-26038,8400.00,267.00,8133.00,5,1680.00,0.03,Electronics,Phones,Debit Card,10/8/24,Kimberly King,Ohio,Columbus,2024-10,,,
B-26038,4963.00,1254.00,3709.00,15,330.87,0.25,Office Supplies,Paper,EMI,10/8/24,Kimberly King,Ohio,Columbus,2024-10,,,
B-25317,2472.00,211.00,2261.00,5,494.40,0.09,Electronics,Printers,COD,6/21/20,Sharon Russell,California,San Diego,2020-06,,,
B-25970,9132.00,3096.00,6036.00,14,652.29,0.34,Furniture,Chairs,Debit Card,12/14/23,Kevin Cooper,Florida,Tampa,2023-12,,,
